player_id,player_name,player_slug,team_id,team_name,rating,goals,expectedGoals,successfulDribbles,tackles,assists,accuratePassesPercentage
1130647,Jonas Urbig,jonas-urbig,2672,FC Bayern München,8.8,0,,0,0,0,75.96
1212550,Ruben van Bommel,ruben-van-bommel,2952,PSV Eindhoven,8.3,1,0.76,3,4,0,77.27
1005884,Temirlan Anarbekov,temirlan-anarbekov,5172,Kairat Almaty,8.17,0,,0,2,0,56.55
263651,Juan Musso,juan-musso,2836,Atlético Madrid,8.1,0,,0,0,0,57.89
1402912,Lamine Yamal,lamine-yamal,2817,FC Barcelona,8.08,6,5.34,46,15,4,81.05
826643,Kylian Mbappé,kylian-mbappe,2829,Real Madrid,8.05,15,10.79,20,2,1,85.2
108579,Harry Kane,harry-kane,2672,FC Bayern München,7.93,14,9.32,20,4,2,78.47
1049432,Dani van den Heuvel,dani-van-den-heuvel,2888,Club Brugge KV,7.8,0,,0,0,0,67.74
367056,Jérémie Boga,jeremie-boga,2687,Juventus,7.8,0,0.12,1,1,0,76.47
792624,Nikita Haikin,nikita-haikin,656,Bodø/Glimt,7.77,0,,0,1,0,58.03
889259,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,1644,Paris Saint-Germain,7.71,10,4.21,32,16,6,87.33
907172,Jakub Markovič,jakub-markovic,2216,SK Slavia Praha,7.65,0,,0,0,0,58.73
838805,Jens Petter Hauge,jens-hauge,656,Bodø/Glimt,7.61,6,2.98,29,21,2,83.54
978838,Michael Olise,michael-olise,2672,FC Bayern München,7.61,5,4.74,45,11,6,85.27
1414933,Marc Guiu,guiu-marc,38,Chelsea,7.6,1,0.65,0,0,0,100.0
902029,Vitinha,vitinha,1644,Paris Saint-Germain,7.58,6,3.36,6,25,1,93.31
118085,Hans Vanaken,hans-vanaken,2888,Club Brugge KV,7.56,2,0.7,10,15,3,87.31
356160,Vanja Milinković-Savić,vanja-milinkovic-savic,2714,SSC Napoli,7.56,0,,0,0,0,76.86
944656,Julián Alvarez,julian-alvarez,2836,Atlético Madrid,7.55,10,8.3,24,14,4,81.06
869856,Dominik Szoboszlai,dominik-szoboszlai,44,Liverpool FC,7.53,5,2.99,4,23,4,87.12
135700,Hakan Çalhanoğlu,hakan-calhanoglu,2697,Inter,7.52,1,1.1,1,7,2,91.29
914902,Anthony Gordon,anthony-gordon,39,Newcastle United,7.5,10,8.55,15,7,2,78.67
942116,Mason Greenwood,mason-greenwood,1641,Olympique de Marseille,7.5,3,2.11,12,8,1,83.56
1154605,Désiré Doué,desire-doue,1644,Paris Saint-Germain,7.49,5,2.09,24,20,4,88.41
979128,Rayan Cherki,cherki-rayan,17,Manchester City,7.49,3,1.08,10,5,0,83.61
1403362,Anan Khalaili,anan-khalaili,4860,Royale Union Saint-Gilloise,7.46,3,0.46,8,34,0,73.62
822471,Victor Osimhen,victor-osimhen,3061,Galatasaray,7.46,7,7.77,8,7,1,61.21
940871,Nico Schlotterbeck,nico-schlotterbeck,2673,Borussia Dortmund,7.46,0,0.25,3,17,0,90.04
883537,Luis Díaz,luis-diaz,2672,FC Bayern München,7.45,7,4.9,30,10,3,88.87
855647,Harvey Barnes,harvey-barnes,39,Newcastle United,7.45,6,4.14,7,5,4,82.86
361420,Dominic Solanke,dominic-solanke,33,Tottenham Hotspur,7.43,3,1.43,1,1,0,87.5
151545,Virgil van Dijk,virgil-van-dijk,44,Liverpool FC,7.43,2,2.09,0,6,3,89.4
934386,Jérémy Doku,jeremy-doku,17,Manchester City,7.43,1,1.04,39,10,3,81.93
832208,Dušan Vlahović,dusan-vlahovic,2687,Juventus,7.43,3,1.69,1,0,1,68.89
964994,Joško Gvardiol,josko-gvardiol,17,Manchester City,7.42,0,0.22,3,8,1,92.66
259117,Joshua Kimmich,joshua-kimmich,2672,FC Bayern München,7.42,0,1.53,3,16,2,90.15
754330,Uğurcan Çakır,ugurcan-cakir,3061,Galatasaray,7.41,0,,0,1,0,67.88
856714,Declan Rice,declan-rice,42,Arsenal,7.41,1,0.6,3,17,2,90.76
332155,Amir Rrahmani,amir-rrahmani,2714,SSC Napoli,7.4,0,0.13,1,4,0,93.5
946158,Mohammed Salisu,mohammed-salisu,1653,AS Monaco,7.38,0,0.16,1,1,0,88.44
826188,Alessandro Bastoni,alessandro-bastoni,2697,Inter,7.38,1,0.54,1,16,1,89.95
581310,David Raya,david-raya,42,Arsenal,7.37,0,,0,1,0,65.21
159665,Mohamed Salah,mohamed-salah,44,Liverpool FC,7.37,3,4.91,12,8,2,80.16
363860,Manuel Locatelli,manuel-locatelli,2687,Juventus,7.37,1,1.0,5,24,0,87.26
1134203,Kauã Santos,kaua-dos-santos,2674,Eintracht Frankfurt,7.37,0,,0,0,0,68.37
162653,Nick Pope,nick-pope,39,Newcastle United,7.36,0,,0,0,1,62.03
605672,Gorka Guruzeta,gorka-guruzeta,2825,Athletic Club,7.36,5,2.41,2,7,0,71.56
796047,Aleix García,aleix-garcia,2681,Bayer 04 Leverkusen,7.35,2,1.02,2,14,0,91.7
553606,Guglielmo Vicario,guglielmo-vicario,33,Tottenham Hotspur,7.35,0,,0,1,0,70.82
960441,Charles De Ketelaere,charles-de-ketelaere,2686,Atalanta,7.34,2,1.63,11,4,2,77.6
836705,Kai Havertz,kai-havertz,42,Arsenal,7.33,4,2.05,2,1,1,74.32
177177,Alejandro Grimaldo,alex-grimaldo,2681,Bayer 04 Leverkusen,7.33,4,2.35,9,38,3,84.09
79645,Mattia Perin,mattia-perin,2687,Juventus,7.33,0,,0,0,0,65.45
1069486,Carlos Forbs,carlos-borges,2888,Club Brugge KV,7.32,2,2.23,11,9,3,80.93
881931,Weston McKennie,weston-mckennie,2687,Juventus,7.3,4,1.43,6,25,1,78.83
865651,Giacomo Raspadori,giacomo-raspadori,2686,Atalanta,7.3,1,0.61,2,2,1,84.75
1069560,Antonio Vergara,antonio-vergara,2714,SSC Napoli,7.3,1,0.77,4,9,0,69.77
70988,Thibaut Courtois,thibaut-courtois,2829,Real Madrid,7.29,0,,0,0,2,75.77
825846,Jordan Teze,jordan-teze,1653,AS Monaco,7.29,3,1.27,5,19,0,85.53
1403165,Geovany Quenda,geovany-quenda,3001,Sporting CP,7.28,2,0.76,4,4,2,81.82
822600,Exequiel Palacios,exequiel-palacios,2681,Bayer 04 Leverkusen,7.28,0,0.03,2,13,0,92.2
1047395,Couhaib Driouech,couhaib-driouech,2952,PSV Eindhoven,7.27,3,1.15,4,4,2,77.42
997183,Xavi Simons,xavi-simons,33,Tottenham Hotspur,7.27,3,2.63,14,10,1,87.23
284361,Federico Dimarco,federico-dimarco,2697,Inter,7.27,1,1.69,1,19,0,80.21
868812,Vinícius Júnior,vinicius-junior,2829,Real Madrid,7.26,5,8.09,27,5,5,79.9
839956,Erling Haaland,erling-haaland,17,Manchester City,7.26,8,6.82,1,1,0,62.79
818244,Ousmane Dembélé,ousmane-dembele,1644,Paris Saint-Germain,7.25,8,6.55,5,3,2,84.75
830431,Francisco Trincão,francisco-trincao,3001,Sporting CP,7.25,4,3.15,19,16,3,83.16
831005,Raphinha,raphinha,2817,FC Barcelona,7.24,3,2.36,7,10,2,77.72
355174,Patrick Berg,patrick-berg,656,Bodø/Glimt,7.23,0,0.7,7,27,1,83.97
904827,Benoît Badiashile,benoit-badiashile,38,Chelsea,7.23,0,0.13,0,4,0,94.6
966616,Anatoliy Trubin,anatoliy-trubin,3006,Benfica,7.23,1,0.08,0,0,0,67.09
1861975,Lennart Karl,lennart-karl,2672,FC Bayern München,7.23,4,2.51,9,10,2,90.11
991011,Jude Bellingham,jude-bellingham,2829,Real Madrid,7.22,2,3.44,14,19,1,89.74
1142251,Aleksandar Pavlović,aleksandar-pavlovic,2672,FC Bayern München,7.22,1,1.66,1,21,1,95.43
907463,Felix Nmecha,felix-nmecha,2673,Borussia Dortmund,7.22,3,0.63,4,14,0,86.31
910536,Rodrygo,rodrygo,2829,Real Madrid,7.22,1,0.38,12,1,1,81.55
814590,Marcus Rashford,marcus-rashford,2817,FC Barcelona,7.22,5,1.83,11,3,3,78.66
1001196,Gonçalo Inácio,goncalo-inacio,3001,Sporting CP,7.22,1,0.35,0,9,0,87.04
831808,Federico Valverde,federico-valverde,2829,Real Madrid,7.22,3,1.84,15,21,4,88.57
1155158,Oscar Gloukh,oscar-gloukh,2953,AFC Ajax,7.2,3,0.85,9,4,0,86.51
829932,Cristian Romero,cristian-romero,33,Tottenham Hotspur,7.2,1,0.35,2,11,2,91.88
592794,Alex Meret,alex-meret,2714,SSC Napoli,7.2,0,,0,0,0,79.59
15219,Lukáš Hrádecký,lukas-hradecky,1653,AS Monaco,7.2,0,,0,0,0,60.78
1006489,Loïc Badé,loic-bade,2681,Bayer 04 Leverkusen,7.2,0,0.7,4,16,0,92.95
1100952,Andreas Schjelderup,andreas-schjelderup,3006,Benfica,7.19,2,0.74,11,7,0,78.91
